secID,ticker,secShortName,endDate,NAV,publishDate,ACCUM_NAV,currencyCd,ADJUST_NAV,MA_5,MA_20,MA_60,EMA_5,EMA_20,EMA_60
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-02-18,0.6631,2016-02-19,0.6631,CNY,0.6631,0.6540000000000005,0.6642849999999989,0.7711066666666676,0.6578931503124453,0.6745571972403129,0.7367226826620434
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-02-17,0.6644,2016-02-18,0.6644,CNY,0.6644,0.6530800000000004,0.6668999999999989,0.7744216666666676,0.6552897254686679,0.6757632180024621,0.739218891523366
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-02-16,0.6608,2016-02-17,0.6608,CNY,0.6608,0.6502200000000005,0.668774999999999,0.778125000000001,0.6507345882030018,0.6769593462132596,0.7417556764423787
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-02-15,0.6368,2016-02-16,0.6368,CNY,0.6368,0.6491200000000005,0.671129999999999,0.7817833333333343,0.6457018823045025,0.6786603300252005,0.7445005534139407
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-02-05,0.6449,2016-02-06,0.6449,CNY,0.6449,0.6499600000000004,0.674249999999999,0.7859550000000008,0.6501528234567537,0.6830666805542233,0.7481522679581007
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-02-04,0.6585,2016-02-05,0.6585,CNY,0.6585,0.6515400000000005,0.679509999999999,0.7899566666666674,0.6527792351851306,0.6870842258757751,0.7516531857026277
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-02-03,0.6501,2016-02-04,0.6501,CNY,0.6501,0.6447400000000005,0.683349999999999,0.7940000000000008,0.6499188527776958,0.6900930917574808,0.7548117051533101
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-02-02,0.6553,2016-02-03,0.6553,CNY,0.6553,0.6415200000000005,0.6904199999999989,0.7980400000000007,0.6498282791665436,0.6943028908899171,0.7583621660390243
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-02-01,0.6409999999999999,2016-02-02,0.6409999999999999,CNY,0.6409999999999999,0.6385000000000005,0.696819999999999,0.8018616666666675,0.6470924187498154,0.6984084583520891,0.7618567264062623
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-29,0.6528,2016-01-30,0.6528,CNY,0.6528,0.6477400000000004,0.703714999999999,0.8060200000000008,0.650138628124723,0.7044514539682211,0.765954689255272
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-28,0.6245,2016-01-29,0.6245,CNY,0.6245,0.6543800000000004,0.7132199999999991,0.8091100000000009,0.6488079421870845,0.7098884491228927,0.7697915301305087
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-27,0.634,2016-01-28,0.634,CNY,0.634,0.6654000000000003,0.724459999999999,0.8120533333333343,0.6609619132806267,0.7188767069255254,0.7747181120411195
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-26,0.6402,2016-01-27,0.6402,CNY,0.6402,0.6789000000000003,0.735444999999999,0.813820000000001,0.67444286992094,0.727811097128457,0.7794896648010126
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-25,0.6872,2016-01-26,0.6872,CNY,0.6872,0.6936800000000004,0.7456549999999991,0.8154483333333343,0.69156430488141,0.7370333178791003,0.7842128295062916
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-22,0.6859999999999999,2016-01-23,0.6859999999999999,CNY,0.6859999999999999,0.6953800000000004,0.755119999999999,0.8165766666666677,0.6937464573221148,0.7422789302876022,0.7875024665758674
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-21,0.6796,2016-01-22,0.6796,CNY,0.6796,0.6972200000000004,0.764519999999999,0.8175383333333344,0.6976196859831723,0.7482030282128321,0.7909443819335712
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-20,0.7015,2016-01-21,0.7015,CNY,0.7015,0.7043800000000005,0.775289999999999,0.8186333333333343,0.7066295289747584,0.7554243996039519,0.7947200763321021
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-19,0.7141,2016-01-20,0.7141,CNY,0.7141,0.7044600000000005,0.784369999999999,0.8197516666666675,0.7091942934621376,0.7611006521940981,0.7978812116358609
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-18,0.6957,2016-01-19,0.6957,CNY,0.6957,0.7032200000000005,0.792389999999999,0.8206366666666676,0.7067414401932064,0.7660480892674083,0.8007223052550416
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-15,0.6952,2016-01-16,0.6952,CNY,0.6952,0.7039200000000007,0.8004349999999991,0.8216850000000009,0.7122621602898096,0.7734531512959655,0.804283747541329
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-14,0.7154,2016-01-15,0.7154,CNY,0.7154,0.7149000000000005,0.8086999999999993,0.8225116666666675,0.7207932404347144,0.7816903251170961,0.8079829666410931
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-13,0.7019,2016-01-14,0.7019,CNY,0.7019,0.7188800000000006,0.8154549999999994,0.8228833333333341,0.7234898606520714,0.7886682540772612,0.8111226578023201
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-12,0.7079,2016-01-13,0.7079,CNY,0.7079,0.7368000000000007,0.8228049999999995,0.8239000000000007,0.7342847909781071,0.7978017545071274,0.8148266887631629
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-11,0.6992,2016-01-12,0.6992,CNY,0.6992,0.7518800000000005,0.8308749999999995,0.8247383333333341,0.7474771864671605,0.807265097087605,0.8184529093619478
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-08,0.7501,2016-01-09,0.7501,CNY,0.7501,0.7678200000000006,0.8366599999999995,0.8255116666666675,0.7716157797007407,0.8186403704662836,0.8224972109299776
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-07,0.7353,2016-01-08,0.7353,CNY,0.7353,0.7863800000000005,0.8397349999999995,0.8252050000000007,0.7823736695511109,0.8258551463055661,0.8249525023655722
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-06,0.7915,2016-01-06,0.7915,CNY,0.7915,0.8091800000000007,0.8434249999999995,0.8248250000000007,0.8059105043266662,0.8353872669703704,0.8279930409588849
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-05,0.7833,2016-01-06,0.7833,CNY,0.7833,0.8216200000000006,0.8442099999999997,0.8236650000000006,0.8131157564899992,0.8400069792836091,0.8292307121533135
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2016-01-04,0.7789,2016-01-05,0.7789,CNY,0.7789,0.8338400000000007,0.8459949999999996,0.8227000000000008,0.8280236347349987,0.8459761349984846,0.8307884908990265
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-31,0.8429,2016-01-01,0.8429,CNY,0.8429,0.8533600000000007,0.8486149999999995,0.8214116666666674,0.852585452102498,0.8530367807888595,0.8325483635849423
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-30,0.8493,2015-12-31,0.8493,CNY,0.8493,0.8595800000000008,0.8491849999999994,0.8187316666666674,0.857428178153747,0.8541038103457587,0.8321972666041931
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-29,0.8537,2015-12-30,0.8537,CNY,0.8537,0.8687200000000008,0.8493349999999994,0.8155833333333341,0.8614922672306203,0.8546094745927735,0.831617181448242
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-28,0.8444,2015-12-29,0.8444,CNY,0.8444,0.8746000000000007,0.8469599999999995,0.8123366666666674,0.8653884008459304,0.8547052087604532,0.8308681688061795
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-25,0.8765,2015-12-26,0.8765,CNY,0.8765,0.8806200000000007,0.8449699999999994,0.8094366666666674,0.8758826012688955,0.8557899675775862,0.8304091822994462
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-24,0.8740000000000001,2015-12-25,0.8740000000000001,CNY,0.8740000000000001,0.8766400000000008,0.8415499999999995,0.8059716666666674,0.8755739019033433,0.8536099641641604,0.8288457943570136
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-23,0.895,2015-12-24,0.895,CNY,0.895,0.8739400000000007,0.8412249999999994,0.8027466666666674,0.8763608528550149,0.8514636446019052,0.8273141432291221
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-22,0.8831,2015-12-23,0.8831,CNY,0.8831,0.8650400000000008,0.8402049999999995,0.7990816666666674,0.8670412792825222,0.8468808703480869,0.8250181574271439
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-21,0.8745,2015-12-22,0.8745,CNY,0.8745,0.858200000000001,0.8396099999999997,0.7959900000000008,0.8590119189237831,0.8430683303834521,0.8230479062386296
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-18,0.8566,2015-12-19,0.8566,CNY,0.8566,0.8571600000000009,0.8388699999999997,0.792708333333334,0.8512678783856746,0.8397597335804868,0.8213025079418121
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-17,0.8605,2015-12-18,0.8605,CNY,0.8605,0.8488200000000008,0.8394049999999996,0.7895833333333341,0.8486018175785119,0.8379870739566557,0.8201050894074973
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-16,0.8505,2015-12-17,0.8505,CNY,0.8505,0.8390400000000009,0.8403349999999996,0.786318333333334,0.8426527263677678,0.8356172922668121,0.8187347133246293
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-15,0.8489,2015-12-16,0.8489,CNY,0.8489,0.8307600000000008,0.8409099999999995,0.7834783333333342,0.8387290895516516,0.8340506914520103,0.8176570644909619
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-14,0.8693,2015-12-15,0.8693,CNY,0.8693,0.8224200000000007,0.8427949999999995,0.7800650000000008,0.8336436343274773,0.8324876063408331,0.8165971079308164
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-11,0.8149,2015-12-12,0.8149,CNY,0.8149,0.8123600000000006,0.8433449999999996,0.7767100000000008,0.815815451491216,0.8286126175322415,0.8148090448680723
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-10,0.8116,2015-12-11,0.8116,CNY,0.8116,0.8156400000000007,0.8469549999999995,0.7745300000000007,0.816273177236824,0.8300560509576609,0.8148059589232703
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-09,0.8091,2015-12-10,0.8091,CNY,0.8091,0.8241800000000007,0.8506249999999996,0.7724900000000008,0.8186097658552359,0.831998793165178,0.8149147346232596
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-08,0.8072,2015-12-09,0.8072,CNY,0.8072,0.8328200000000006,0.8552249999999996,0.7706766666666673,0.8233646487828539,0.8344091924477081,0.8151120301598573
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-07,0.8190000000000001,2015-12-08,0.8190000000000001,CNY,0.8190000000000001,0.8326200000000007,0.8594899999999994,0.7686100000000007,0.8314469731742806,0.8372733179711264,0.8153804960902562
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-04,0.8313,2015-12-05,0.8313,CNY,0.8313,0.8297400000000007,0.8627699999999994,0.7660066666666673,0.8376704597614208,0.8391968251279169,0.8152576773465944
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-03,0.8543,2015-12-04,0.8543,CNY,0.8543,0.8251000000000006,0.8657299999999994,0.7634750000000007,0.8408556896421312,0.8400280698791481,0.8147133029517301
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-02,0.8523,2015-12-03,0.8523,CNY,0.8523,0.8277400000000006,0.8649249999999995,0.7606350000000006,0.8341335344631968,0.8385257614435281,0.8133699347749052
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-12-01,0.8062,2015-12-02,0.8062,CNY,0.8062,0.8322000000000006,0.8623649999999996,0.7577350000000006,0.8250503016947952,0.837075841593509,0.8120488010273296
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-30,0.8046,2015-12-01,0.8046,CNY,0.8046,0.8452000000000007,0.8590549999999995,0.7556816666666674,0.8344754525421928,0.8403259301871788,0.8122472938955801
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-27,0.8081,2015-11-28,0.8081,CNY,0.8081,0.8562200000000008,0.8557199999999995,0.7532700000000007,0.8494131788132891,0.8440865544236482,0.8125068330008164
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-26,0.8675,2015-11-27,0.8675,CNY,0.8675,0.8680600000000009,0.8530599999999995,0.7500416666666674,0.8700697682199336,0.8478746127909795,0.8126564011613676
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-25,0.8746,2015-11-26,0.8746,CNY,0.8746,0.870380000000001,0.8468699999999995,0.7458966666666673,0.8713546523299004,0.8458087825542635,0.8107949286052164
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-24,0.8712,2015-11-25,0.8712,CNY,0.8712,0.867860000000001,0.8404049999999994,0.7424866666666674,0.8697319784948505,0.8427781280795014,0.8086291969746736
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-23,0.8597,2015-11-24,0.8597,CNY,0.8597,0.8709400000000012,0.8352749999999993,0.7402716666666673,0.8689979677422757,0.8397863520804617,0.8065052652409348
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-20,0.8673,2015-11-21,0.8673,CNY,0.8673,0.8750600000000011,0.8306499999999992,0.7390100000000007,0.8736469516134134,0.8376901786095101,0.8046995156904111
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-19,0.8791,2015-11-20,0.8791,CNY,0.8791,0.8790200000000011,0.8252149999999994,0.7381200000000007,0.8768204274201201,0.8345733552958197,0.8025743769722733
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-18,0.862,2015-11-19,0.862,CNY,0.862,0.880200000000001,0.8184999999999993,0.7368733333333339,0.8756806411301801,0.8298863400481301,0.7999763844828193
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-17,0.8866,2015-11-18,0.8866,CNY,0.8866,0.8880200000000009,0.8122849999999995,0.7367116666666672,0.8825209616952701,0.826505954777547,0.7978706178007428
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-16,0.8803,2015-11-17,0.8803,CNY,0.8803,0.8892000000000009,0.8060999999999993,0.7363916666666673,0.8804814425429051,0.8201802657809262,0.79485800348948
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-13,0.8871,2015-11-14,0.8871,CNY,0.8871,0.8900600000000007,0.7999949999999993,0.7361016666666674,0.8805721638143575,0.8138518726766661,0.7919568470433083
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-12,0.885,2015-11-13,0.885,CNY,0.885,0.8907400000000008,0.7929199999999993,0.7355666666666674,0.8773082457215362,0.8061415434462661,0.7887261086812839
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-11,0.9011,2015-11-12,0.9011,CNY,0.9011,0.8813800000000007,0.7852549999999993,0.7352266666666675,0.8734623685823043,0.7978406532369385,0.7854567836866604
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-10,0.8925,2015-11-11,0.8925,CNY,0.8925,0.8613800000000007,0.7758249999999992,0.7347883333333342,0.8596435528734564,0.7869712482482605,0.781529467115237
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-09,0.8846,2015-11-10,0.8846,CNY,0.8846,0.8308800000000007,0.7672949999999993,0.7337416666666675,0.8432153293101845,0.775862958515349,0.7777606029234021
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-06,0.8905,2015-11-07,0.8905,CNY,0.8905,0.8015400000000007,0.7593349999999994,0.7325983333333342,0.8225229939652766,0.7644169540633182,0.7741318096057183
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-05,0.8382,2015-11-06,0.8382,CNY,0.8382,0.7744200000000008,0.7498899999999994,0.731610000000001,0.7885344909479148,0.7511450543818129,0.770179108056468
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-04,0.8011,2015-11-05,0.8011,CNY,0.8011,0.7555200000000007,0.7420849999999993,0.7318900000000009,0.7637017364218722,0.7419813758123358,0.7678684696531214
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-03,0.74,2015-11-04,0.74,CNY,0.74,0.7443600000000007,0.7350499999999993,0.7324616666666676,0.7450026046328083,0.7357583626773878,0.7667395294369964
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-11-02,0.7379,2015-11-03,0.7379,CNY,0.7379,0.7500800000000007,0.7309949999999994,0.7340200000000009,0.7475039069492124,0.7353118745332042,0.7676479905711165
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-30,0.7549,2015-10-31,0.7549,CNY,0.7549,0.7559400000000006,0.7276199999999994,0.7357033333333342,0.7523058604238185,0.7350394402701956,0.7686587395303461
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-29,0.7437,2015-10-30,0.7437,CNY,0.7437,0.7566800000000007,0.7233049999999994,0.7375866666666675,0.7510087906357277,0.7329488550071017,0.7691262577241668
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-28,0.7453,2015-10-29,0.7453,CNY,0.7453,0.7569000000000006,0.7201449999999994,0.7396183333333343,0.7546631859535914,0.7318171555171863,0.7699903053358277
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-27,0.7686,2015-10-28,0.7686,CNY,0.7686,0.7553800000000006,0.7166349999999995,0.7413533333333343,0.7593447789303871,0.7303979087059875,0.7708294140933659
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-26,0.7672,2015-10-27,0.7672,CNY,0.7672,0.7542400000000007,0.7130849999999994,0.7440750000000009,0.7547171683955806,0.7263766358644963,0.7709051881156854
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-23,0.7586,2015-10-24,0.7586,CNY,0.7586,0.7524400000000007,0.7086049999999994,0.7472466666666676,0.7484757525933708,0.7220794395526586,0.771031132542172
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-22,0.7448,2015-10-23,0.7448,CNY,0.7448,0.7498400000000005,0.7041299999999995,0.7501166666666675,0.7434136288900562,0.7182351699458159,0.7714537231182365
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-21,0.7377,2015-10-22,0.7377,CNY,0.7377,0.7472200000000006,0.7001199999999994,0.7534566666666677,0.7427204433350842,0.7154388719761785,0.7723598912549344
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-20,0.7629,2015-10-21,0.7629,CNY,0.7629,0.7421800000000005,0.6972399999999994,0.756900000000001,0.7452306650026264,0.7130955952780016,0.7735383688123173
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-19,0.7582,2015-10-20,0.7582,CNY,0.7582,0.7339800000000005,0.6912999999999994,0.7601083333333343,0.7363959975039396,0.7078530262014149,0.7739001232336655
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-16,0.7456,2015-10-17,0.7456,CNY,0.7456,0.7274200000000006,0.6867899999999993,0.7628166666666675,0.7254939962559094,0.70255334457186,0.7744340578411278
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-15,0.7317,2015-10-16,0.7317,CNY,0.7317,0.7186200000000007,0.6837149999999994,0.7657383333333342,0.715440994383864,0.6980221175173541,0.775414763205245
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-14,0.7125,2015-10-15,0.7125,CNY,0.7125,0.7087000000000007,0.6815899999999994,0.7695300000000009,0.707311491575796,0.6944770771113281,0.7769017609726605
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-13,0.7219,2015-10-14,0.7219,CNY,0.7219,0.6982800000000007,0.6809799999999994,0.7743633333333342,0.7047172373636938,0.6925799272479878,0.779092703625595
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-12,0.7254,2015-10-13,0.7254,CNY,0.7254,0.6856800000000007,0.6790449999999993,0.7790766666666676,0.6961258560455408,0.6894936036465195,0.7810386313865816
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-09,0.7016,2015-10-10,0.7016,CNY,0.7016,0.6746800000000006,0.6759149999999994,0.7828400000000009,0.6814887840683111,0.6857139827694378,0.7829319213896904
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-10-08,0.6821,2015-10-09,0.6821,CNY,0.6821,0.6680800000000008,0.6748049999999994,0.7860983333333343,0.6714331761024667,0.6840417703275228,0.7856998711964052
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-30,0.6604,2015-10-01,0.6604,CNY,0.6604,0.6677600000000008,0.6748949999999994,0.7911533333333343,0.6660997641537,0.6842461672178646,0.7892261349325759
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-29,0.6589,2015-09-30,0.6589,CNY,0.6589,0.6707000000000009,0.6757899999999994,0.7966366666666677,0.66894964623055,0.6867562902696791,0.7936116432364344
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-28,0.6704,2015-09-29,0.6704,CNY,0.6704,0.6784400000000008,0.6769949999999993,0.8013116666666675,0.6739744693458248,0.6896885315918504,0.7981981658070404
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-25,0.6686,2015-09-26,0.6686,CNY,0.6686,0.6798800000000009,0.6764699999999993,0.8063933333333342,0.6757617040187371,0.6917189035229191,0.8025499523904079
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-24,0.6805,2015-09-25,0.6805,CNY,0.6805,0.679980000000001,0.6737599999999994,0.8116983333333342,0.6793425560281057,0.6941524725592987,0.8071119210503955
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-23,0.6751,2015-09-24,0.6751,CNY,0.6751,0.6768000000000011,0.6706749999999994,0.8177400000000008,0.6787638340421585,0.695589575093541,0.8114246619936434
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-22,0.6976,2015-09-23,0.6976,CNY,0.6976,0.677800000000001,0.6704199999999993,0.8226166666666674,0.6805957510632376,0.6977463727365147,0.8160690082913648
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-21,0.6776,2015-09-22,0.6776,CNY,0.6776,0.6671000000000008,0.6724549999999994,0.8279116666666675,0.6720936265948563,0.69776178039508,0.8201057293669213
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-18,0.6691,2015-09-19,0.6691,CNY,0.6691,0.6651800000000009,0.6777749999999994,0.8350016666666675,0.6693404398922843,0.6998840733864399,0.8249623329292995
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-17,0.6646,2015-09-18,0.6646,CNY,0.6646,0.6681800000000009,0.6850149999999994,0.8427616666666676,0.6694606598384264,0.7031245027009352,0.8302750959311995
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-16,0.6801,2015-09-17,0.6801,CNY,0.6801,0.6731000000000009,0.6919999999999994,0.8505700000000009,0.6718909897576396,0.7071797142542899,0.8359234008513249
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-15,0.6441,2015-09-16,0.6441,CNY,0.6441,0.6771400000000009,0.7006099999999994,0.8574033333333342,0.6677864846364593,0.7100302110686206,0.8412368679735306
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-14,0.6679999999999999,2015-09-15,0.6679999999999999,CNY,0.6679999999999999,0.6849600000000009,0.7117749999999994,,0.6796297269546888,0.7169702348391497,0.847960446264435
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-11,0.6841,2015-09-12,0.6841,CNY,0.6841,0.6839200000000009,0.7215199999999994,,0.6854445904320332,0.7221249976759102,0.854099478979514
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-10,0.6892,2015-09-11,0.6892,CNY,0.6892,0.6829800000000008,0.7300649999999994,,0.6861168856480497,0.7261276301042384,0.8598999575796005
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-09,0.7003,2015-09-10,0.7003,CNY,0.7003,0.6819200000000007,0.7388349999999994,,0.6845753284720745,0.7300147502368654,0.8657256317317119
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-08,0.6832,2015-09-09,0.6832,CNY,0.6832,0.6775200000000007,0.7475599999999993,,0.6767129927081116,0.7331426197272353,0.8713726008281332
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-07,0.6628,2015-09-08,0.6628,CNY,0.6628,0.6774800000000007,0.7548849999999995,,0.6734694890621673,0.7383997395333649,0.8777975876009901
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-02,0.6794,2015-09-03,0.6794,CNY,0.6794,0.6769000000000007,0.7625449999999995,,0.6788042335932509,0.7463576100986019,0.8851402946901243
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-09-01,0.6839,2015-09-02,0.6839,CNY,0.6839,0.6639000000000006,0.7701349999999995,,0.6785063503898763,0.753405782760163,0.8921686286293573
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-31,0.6783,2015-09-01,0.6783,CNY,0.6783,0.6508800000000006,0.7786899999999994,,0.6758095255848143,0.760722184591068,0.8992852043351539
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-28,0.6829999999999999,2015-08-29,0.6829999999999999,CNY,0.6829999999999999,0.6492200000000006,0.7865449999999994,,0.6745642883772215,0.7693982087998684,0.9068383611555907
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-27,0.6599,2015-08-28,0.6599,CNY,0.6599,0.6602800000000005,0.7940699999999994,,0.6703464325658323,0.7784927626304781,0.9144911890544452
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-26,0.6144,2015-08-27,0.6144,CNY,0.6144,0.6851000000000005,0.8030199999999994,,0.6755696488487483,0.7909762197270127,0.923197959603257
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-25,0.6188,2015-08-26,0.6188,CNY,0.6188,0.7250000000000004,0.8156949999999993,,0.7061544732731223,0.8095632040458045,0.9337617256159301
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-24,0.67,2015-08-25,0.67,CNY,0.67,0.7621000000000004,0.8280349999999993,,0.7498317099096834,0.8296435578172144,0.9445397018630547
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-21,0.7383,2015-08-22,0.7383,CNY,0.7383,0.7985600000000005,0.8370049999999992,,0.789747564864525,0.8464481581156034,0.9539374610480644
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-20,0.784,2015-08-21,0.784,CNY,0.784,0.8243800000000006,0.8466849999999992,,0.8154713472967874,0.8578321861889296,0.9613213959798014
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-19,0.8139,2015-08-20,0.8139,CNY,0.8139,0.8401600000000006,0.8553599999999992,,0.831207020945181,0.8656040038857227,0.9673953883001372
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-18,0.8043,2015-08-19,0.8043,CNY,0.8043,0.8483800000000004,0.8612049999999993,,0.8398605314177713,0.8710465372857736,0.972655112769769
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-17,0.8523,2015-08-18,0.8523,CNY,0.8523,0.8604400000000005,0.8682499999999992,,0.8576407971266569,0.8780724981034006,0.9784261494600656
000950.OFCN,950,易方达沪深300非银行金融ETF联接,2015-08-14,0.8674,2015-08-15,0.8674,CNY,0.8674,0.8649400000000005,0.8728499999999991,,0.8603111956899853,0.8807853967053203,0.9827512679184189
