index_code,date,open,close,low,high,volume,money,change,MA_5,MA_20,MA_60,EMA_5,EMA_20,EMA_60
sh000001,2013-12-11,2228.63,2204.17,2193.16,2228.63,10947315000.0,94389298201.0,-0.014894354929500002,2232.806000000002,2204.5705000000003,2188.4224999999997,2225.508402896745,2207.4136782155483,2178.0590922491874
sh000001,2013-12-10,2239.86,2237.49,2231.68,2250.5,10904313300.0,95556296184.0,-0.000316325618801,2242.324000000002,2198.7590000000005,2188.561666666666,2236.1776043451173,2207.75511802778,2177.1734534909265
sh000001,2013-12-09,2241.79,2238.2,2231.73,2249.17,9327363900.0,84432480333.0,0.00048813021096900006,2239.360000000002,2193.2230000000004,2186.936666666666,2235.521406517676,2204.625130451055,2175.127575103597
sh000001,2013-12-06,2242.56,2237.11,2228.63,2248.15,10370092900.0,92254759114.0,-0.0044302273679,2233.194000000002,2186.7865000000006,2185.0071666666654,2234.182109776514,2201.090933655554,2172.9881756851782
sh000001,2013-12-05,2252.72,2247.06,2239.14,2255.26,12204841400.0,105837000000.0,-0.00208681024016,2229.8720000000017,2180.2375,2183.1823333333323,2232.718164664771,2197.2994529866796,2170.8131343322025
sh000001,2013-12-04,2219.97,2251.76,2215.92,2260.87,15729294300.0,135498000000.0,0.0130887626143,2224.3340000000017,2174.3545000000004,2181.1164999999987,2225.5472469971564,2192.0615006679022,2168.2267487951003
sh000001,2013-12-03,2196.82,2222.67,2193.25,2227.93,11350641000.0,100777000000.0,0.006930869346379999,2214.1960000000017,2168.7470000000003,2178.5613333333317,2212.4408704957345,2185.7774481045262,2165.39313539414
sh000001,2013-12-02,2203.12,2207.37,2172.63,2231.92,17428199000.0,151936000000.0,-0.00591442303189,2206.2760000000017,2165.4755000000005,2176.4898333333317,2207.3263057436016,2181.8940215877774,2163.450144650289
sh000001,2013-11-29,2221.62,2220.5,2212.26,2224.94,10695905300.0,97834025505.0,0.000510054195511,2202.0260000000017,2162.5885000000003,2174.654166666665,2207.3044586154024,2179.2123396485526,2161.960224382484
sh000001,2013-11-28,2204.38,2219.37,2202.62,2234.39,13445677700.0,119645000000.0,0.00831504677271,2197.202000000002,2159.0415000000003,2172.667499999998,2200.7066879231033,2174.866270135911,2159.9742933028992
sh000001,2013-11-27,2181.73,2201.07,2176.85,2207.62,11538441100.0,102163000000.0,0.00824388373637,2194.4820000000022,2155.1535,2170.7374999999984,2191.3750318846546,2170.1816669899836,2157.9592724815507
sh000001,2013-11-26,2184.33,2183.07,2176.18,2192.58,10046083000.0,84536640855.0,-0.0013915095957899998,2195.5900000000024,2153.123,2168.9941666666655,2186.5275478269814,2166.930263513451,2156.496685893533
sh000001,2013-11-25,2186.06,2186.12,2181.42,2209.15,10828265500.0,96747311934.0,-0.004672692951760001,2197.602000000002,2150.4125,2166.9006666666655,2188.256321740472,2165.231343882252,2155.595126993386
sh000001,2013-11-22,2206.47,2196.38,2188.77,2211.07,11386645700.0,102450000000.0,-0.00425611782936,2199.822000000002,2147.8,2164.917333333332,2189.3244826107075,2163.0325379736387,2154.559472696758
sh000001,2013-11-21,2197.01,2205.77,2177.74,2206.53,13724551600.0,120005000000.0,-0.00038384619323800006,2187.712000000002,2144.629,2162.8603333333317,2185.7967239160607,2159.5222788103533,2153.140534637911
sh000001,2013-11-20,2201.47,2206.61,2186.64,2207.11,11896186100.0,104820000000.0,0.00615012824166,2166.6600000000017,2142.5565,2160.640833333332,2175.810085874091,2154.654097628487,2151.354802479486
sh000001,2013-11-19,2198.32,2193.13,2186.11,2203.3,12508230700.0,115942000000.0,-0.00186326442653,2142.9260000000017,2141.3815000000004,2158.623999999999,2160.410128811136,2149.185055268613,2149.4799185733327
sh000001,2013-11-18,2147.37,2197.22,2143.77,2198.32,15750271400.0,143246000000.0,0.0287439010744,2129.6540000000014,2142.2575000000006,2156.545999999999,2144.050193216704,2144.559271608024,2147.9987630627315
sh000001,2013-11-15,2100.9,2135.83,2100.79,2153.21,12589452000.0,113364000000.0,0.0168154720815,2112.1040000000016,2143.8585000000003,2154.6236666666655,2117.465289825056,2139.0160370342837,2146.3285073490733
sh000001,2013-11-14,2087.12,2100.51,2078.99,2102.38,8379937300.0,72089883154.0,0.00601789035226,2106.1640000000016,2146.7560000000003,2154.0288333333324,2108.2829347375837,2139.3514093540944,2146.6847725019784
sh000001,2013-11-13,2117.89,2087.94,2086.01,2117.91,8825709400.0,73376066494.0,-0.0182581865851,2111.9420000000014,2151.1575000000003,2154.122999999999,2112.1694021063754,2143.439978765342,2148.251763204056
sh000001,2013-11-12,2110.72,2126.77,2108.4,2127.94,7944673100.0,67951266386.0,0.008201582292430001,2122.276000000001,2156.4139999999998,2154.3453333333327,2124.2841031595626,2149.282081802043,2150.298585247016
sh000001,2013-11-11,2103.3,2109.47,2093.63,2117.28,6967829900.0,59934058729.0,0.00158774850709,2128.3700000000013,2161.746,2153.1031666666663,2123.0411547393437,2151.651774627243,2151.0971145105523
sh000001,2013-11-08,2120.92,2106.13,2103.51,2128.58,8309685900.0,70325214666.0,-0.010929369775499999,2136.4020000000014,2168.1609999999996,2152.0269999999996,2129.8267321090157,2156.0919614382537,2152.5099411244146
sh000001,2013-11-07,2136.63,2129.4,2119.19,2141.6,8184261000.0,70177472947.0,-0.00477050224644,2145.0880000000016,2174.2619999999997,2151.037833333333,2141.675098163523,2161.35111528452,2154.084144666619
sh000001,2013-11-06,2149.39,2139.61,2138.78,2166.17,10048734400.0,86547130819.0,-0.00817387031577,2147.5300000000016,2177.3385,2149.8894999999993,2147.8126472452846,2164.714390585162,2154.921997077231
sh000001,2013-11-05,2139.84,2157.24,2124.85,2158.15,9190003100.0,77963321579.0,0.00353827674851,2151.7000000000016,2180.9464999999996,2148.4039999999995,2151.9139708679263,2167.3569580217227,2155.4417544549024
sh000001,2013-11-04,2156.09,2149.63,2143.21,2160.58,7614794100.0,66305997105.0,3.3495195765e-05,2146.024000000002,2182.9945,2146.273666666666,2149.2509563018893,2168.4219009742924,2155.3807111749707
sh000001,2013-11-01,2139.88,2149.56,2132.63,2157.31,8911847700.0,76271865039.0,0.0037112196688999996,2142.8720000000017,2184.2464999999997,2144.2643333333326,2149.0614344528335,2170.399995819675,2155.5759342488745
sh000001,2013-10-31,2155.51,2141.61,2137.47,2155.51,10806302000.0,88638835793.0,-0.00872451877213,2139.552000000002,2184.7699999999995,2141.6683333333326,2148.81215167925,2172.5936795975017,2155.780171096315
sh000001,2013-10-30,2126.69,2160.46,2121.84,2161.94,11964336200.0,95233751781.0,0.0148431276023,2144.094000000002,2185.4799999999996,2139.1424999999995,2152.4132275188745,2175.8551195671857,2156.261263240414
sh000001,2013-10-29,2135.23,2128.86,2093.2,2163.66,14309281100.0,117348000000.0,-0.0023455048084,2148.624000000002,2187.3829999999994,2136.0733333333324,2148.3898412783115,2177.4756584756137,2156.118704212755
sh000001,2013-10-28,2135.88,2133.87,2123.07,2140.96,8840132200.0,77889328547.0,0.00042851349419,2164.982000000002,2191.3164999999995,2134.1064999999994,2158.1547619174667,2182.59309623299,2157.044265045494
sh000001,2013-10-25,2163.69,2132.96,2122.68,2170.61,11392452000.0,99671699060.0,-0.014492760319399998,2184.0560000000014,2195.6749999999993,2132.228166666666,2170.2971428762,2187.7218432304735,2157.831184385115
sh000001,2013-10-24,2178.82,2164.32,2159.87,2183.41,10300895300.0,90001867021.0,-0.00860470879348,2196.220000000002,2198.6194999999993,2130.567666666666,2188.9657143142995,2193.486247812838,2158.6757745812984
sh000001,2013-10-23,2213.27,2183.11,2177.73,2226.85,14634709000.0,125790000000.0,-0.0124601248862,2201.064000000002,2199.6814999999992,2128.5603333333324,2201.288571471449,2196.556379180271,2158.484093125815
sh000001,2013-10-22,2227.34,2210.65,2204.24,2227.34,14913283100.0,134995000000.0,-0.008336933219749999,2203.056000000002,2202.095999999999,2125.5878333333326,2210.377857207173,2197.971787524572,2157.647729667905
sh000001,2013-10-21,2198.11,2229.24,2190.39,2230.29,13669440800.0,123936000000.0,0.016162514016899998,2207.608000000002,2203.374499999999,2121.954499999999,2210.241785810759,2196.637238833011,2155.847510931503
sh000001,2013-10-18,2188.71,2193.78,2184.36,2203.29,10372463100.0,90814173242.0,0.0023933742189999998,2209.314000000002,2204.6929999999993,2118.5238333333323,2200.742678716139,2193.2053692082427,2153.3545736067804
sh000001,2013-10-17,2201.71,2188.54,2183.25,2211.03,12676794400.0,113139000000.0,-0.00206650573578,2216.188000000002,2207.067499999999,2116.042833333332,2204.224018074208,2193.1448817559285,2151.9813404716815
sh000001,2013-10-16,2228.11,2193.07,2183.4,2228.11,15463863700.0,138165000000.0,-0.0180611548608,2216.666000000002,2209.5394999999994,2113.9958333333325,2212.0660271113115,2193.6296061561625,2150.7393711564464
sh000001,2013-10-15,2237.93,2233.41,2221.14,2240.25,15372282500.0,138542000000.0,-0.0019488125024300002,2220.4060000000018,2210.5119999999993,2111.7678333333324,2221.5640406669672,2193.6885120679926,2149.3012108037055
sh000001,2013-10-14,2232.22,2237.77,2226.4,2242.98,16598338600.0,151627000000.0,0.004320632489970001,2213.364000000002,2205.840999999999,2108.5358333333324,2215.641061000451,2189.507302760641,2146.443442278501
sh000001,2013-10-11,2201.41,2228.15,2200.53,2228.87,15689217600.0,142272000000.0,0.0169868580862,2200.7440000000015,2200.073999999999,2105.789499999999,2204.576591500676,2184.4270187717484,2143.340190907281
sh000001,2013-10-10,2214.41,2190.93,2186.48,2214.59,14977589600.0,136575000000.0,-0.00942232213219,2187.1200000000017,2195.047499999999,2102.122499999999,2192.7898872510136,2179.8245996260407,2140.458142208375
sh000001,2013-10-09,2191.39,2211.77,2185.18,2212.35,13087173700.0,117966000000.0,0.0061732354532,2180.096000000002,2191.656499999999,2098.364499999999,2193.7198308765205,2178.655610093608,2138.7428382740522
sh000001,2013-10-08,2171.9,2198.2,2161.49,2200.02,12671020300.0,114992000000.0,0.0108218967059,2177.4460000000017,2185.990499999999,2094.1394999999993,2184.694746314781,2175.1698847764187,2136.2607682992493
sh000001,2013-09-30,2167.73,2174.67,2165.16,2176.3,9281008100.0,88982759154.0,0.00677676714226,2179.3120000000017,2180.999499999999,2090.956166666666,2177.9421194721713,2172.745662072198,2134.15536885123
sh000001,2013-09-27,2150.96,2160.03,2149.59,2165.78,10540178800.0,97811678182.0,0.00195657407498,2188.586000000002,2177.1274999999996,2088.146666666666,2179.5781792082566,2172.5431001805255,2132.7780927858266
sh000001,2013-09-26,2192.23,2155.81,2154.72,2192.23,14041534600.0,125680000000.0,-0.019424930009599998,2194.9500000000016,2174.191,2085.3839999999996,2189.3522688123844,2173.860268653176,2131.8515877016334
sh000001,2013-09-25,2206.23,2198.52,2193.72,2217.97,16021276200.0,143780000000.0,-0.00408420085607,2200.900000000002,2171.5789999999997,2082.8964999999994,2206.123403218576,2175.7602969844243,2131.03697316645
sh000001,2013-09-24,2219.47,2207.53,2187.24,2219.54,16041505500.0,143331000000.0,-0.00608407577698,2207.4760000000015,2166.4764999999998,2079.5084999999995,2209.925104827864,2173.364538699835,2128.7422338362317
sh000001,2013-09-23,2199.36,2221.04,2198.34,2223.07,13317485800.0,121468000000.0,0.0133188797961,2213.2140000000013,2158.973,2075.703166666666,2211.1226572417954,2169.768174232288,2126.0627953137823
sh000001,2013-09-18,2185.94,2191.85,2172.04,2195.9,11511188700.0,101333000000.0,0.00287843847801,2220.1280000000015,2151.277,2071.1859999999997,2206.1639858626927,2164.371139741643,2122.8324260533113
sh000001,2013-09-17,2230.39,2185.56,2184.92,2230.93,15454255500.0,132460000000.0,-0.020543595705099997,2230.0120000000015,2145.3325,2067.180166666666,2213.320978794039,2161.4786280174394,2120.4847299697412
sh000001,2013-09-16,2244.46,2231.4,2226.17,2248.47,15488402000.0,133581000000.0,-0.00215363714702,2240.496000000002,2139.6845000000003,2063.412666666666,2227.2014681910587,2158.943746641762,2118.270874593628
sh000001,2013-09-13,2251.46,2236.22,2228.48,2259.42,17198422900.0,140600000000.0,-0.008595476601620002,2236.720000000002,2132.3945,2058.943333333333,2225.1022022865877,2151.316772223762,2114.4217628757146
sh000001,2013-09-12,2236.17,2255.61,2226.29,2270.27,20971511000.0,167301000000.0,0.0063968253685000006,2217.474000000002,2124.006,2056.2246666666665,2219.5433034298817,2142.379589860053,2110.2771716268494
sh000001,2013-09-11,2244.96,2241.27,2233.0,2258.08,24434945500.0,195428000000.0,0.00146739208144,2190.838000000002,2115.3194999999996,2053.364833333333,2201.5099551448225,2130.4605985930093,2105.3310942770063
sh000001,2013-09-10,2214.81,2237.98,2202.82,2238.55,23720664900.0,191084000000.0,0.0115108772095,2168.1080000000015,2108.263,2051.7344999999996,2181.6299327172337,2118.796450291224,2100.7040959221827
sh000001,2013-09-09,2151.35,2212.52,2151.35,2218.53,21942708600.0,178882000000.0,0.033889363189500005,2145.134000000002,2101.6719999999996,2050.423,2153.4548990758503,2106.2508125462637,2096.030939985555
sh000001,2013-09-06,2119.33,2139.99,2119.02,2143.24,14326066000.0,119152000000.0,0.00827494899714,2122.320000000002,2096.1099999999997,2049.4846666666663,2123.9223486137753,2095.064581368001,2092.064841063822
sh000001,2013-09-05,2125.26,2122.43,2115.24,2127.86,12654410400.0,105776000000.0,-0.00243840764649,2113.998000000002,2091.7224999999994,2049.852166666666,2115.888522920663,2090.335589503195,2090.4328922612144
sh000001,2013-09-04,2121.68,2127.62,2115.75,2133.0,14200038600.0,116457000000.0,0.00212235623933,2108.9580000000014,2087.8459999999995,2050.2843333333326,2112.6177843809946,2086.9572301641174,2089.343158370984
sh000001,2013-09-03,2100.45,2123.11,2095.46,2123.85,13889317500.0,112421000000.0,0.0117534482627,2103.6940000000013,2083.803999999999,2051.672333333333,2105.116676571492,2082.6769381271515,2088.039346686412
sh000001,2013-09-02,2104.09,2098.45,2078.46,2108.68,14915852400.0,121085000000.0,3.1452805066e-05,2099.786000000001,2080.6734999999994,2053.655666666666,2096.1200148572375,2078.420825828705,2086.8445499673617
sh000001,2013-08-30,2097.22,2098.38,2089.1,2114.39,17007564900.0,132056000000.0,0.000550727222184,2099.390000000001,2078.2749999999996,2056.5303333333327,2094.955022285856,2076.3124914194145,2086.4491050707284
sh000001,2013-08-29,2108.44,2097.23,2088.24,2110.89,13326821900.0,105259000000.0,-0.0019387988679400003,2091.2060000000006,2074.8269999999998,2059.430999999999,2093.242533428784,2073.989595431083,2086.0424994761793
sh000001,2013-08-28,2092.31,2101.3,2080.86,2113.82,16139202600.0,132239000000.0,-0.0010772178875199999,2085.184,2071.4189999999994,2062.7979999999993,2091.2488001431757,2071.5432366500195,2085.6611594965343
sh000001,2013-08-27,2095.44,2103.57,2090.43,2105.38,12634196600.0,104592000000.0,0.00338329976904,2079.516,2066.0439999999994,2066.119666666666,2086.2232002147634,2068.4109451973804,2085.1279898051916
sh000001,2013-08-26,2061.42,2096.47,2056.13,2097.34,11993265200.0,99157897686.0,0.0189632060533,2073.322,2060.3684999999996,2069.689333333333,2077.549800322145,2064.709991311064,2084.499130376492
sh000001,2013-08-23,2075.93,2057.46,2029.37,2079.85,11242635100.0,94571635944.0,-0.00467606200692,2071.148,2054.3604999999993,2073.481833333333,2068.0897004832173,2061.366831753695,2084.0908501803456
sh000001,2013-08-22,2069.31,2067.12,2062.37,2083.33,9092830700.0,76018374980.0,-0.0028157789751,2073.3460000000005,2052.0299999999993,2077.8794999999996,2073.4045507248256,2061.7780773031513,2084.999314589504
sh000001,2013-08-21,2076.27,2072.96,2056.91,2076.32,8744599100.0,72860722876.0,0.000176590216613,2076.298000000001,2049.732499999999,2081.6454999999996,2076.5468260872385,2061.2157694971584,2085.6093669395655
sh000001,2013-08-20,2081.97,2072.6,2066.07,2098.98,10738177300.0,89117930477.0,-0.00623656862623,2081.7340000000013,2047.750999999999,2085.238333333333,2078.3402391308573,2059.979534333923,2086.0410664611427
sh000001,2013-08-19,2055.13,2085.6,2052.7,2091.13,9744678300.0,81501386164.0,0.0082912245486,2088.446000000001,2046.3149999999991,2088.6228333333324,2081.2103586962858,2058.651063820238,2086.4998906840547
sh000001,2013-08-16,2075.98,2068.45,2061.65,2198.85,15306332600.0,123125000000.0,-0.0064499394777800005,2091.5820000000012,2042.2729999999992,2092.2361666666657,2079.0155380444285,2055.814332649176,2086.530616654343
sh000001,2013-08-15,2099.28,2081.88,2079.97,2108.41,9939665600.0,84735663149.0,-0.00869324239323,2088.340000000001,2038.4829999999995,2096.180499999999,2084.2983070666423,2054.484261859198,2087.1481150810237
sh000001,2013-08-14,2109.23,2100.14,2093.04,2122.97,11443780200.0,95791169735.0,-0.0028578130015100003,2080.944000000001,2035.5589999999997,2099.815666666666,2085.507460599963,2051.6004986495655,2087.328080177679
sh000001,2013-08-13,2101.32,2106.16,2093.8,2106.4,11770887500.0,96430370026.0,0.0023190593556399997,2070.2720000000013,2032.7979999999995,2102.8611666666657,2078.1911908999446,2046.491074908854,2086.890294621822
sh000001,2013-08-12,2058.42,2101.28,2055.72,2102.35,13512897400.0,116490000000.0,0.0238997970505,2061.1400000000012,2030.7759999999994,2105.2886666666654,2064.206786349917,2040.2101319664607,2086.231666334725
sh000001,2013-08-09,2052.24,2052.24,2030.13,2061.71,9531642300.0,83036019695.0,0.00358942635196,2050.980000000001,2028.6814999999995,2107.3473333333322,2045.670179524875,2033.7817208920392,2085.7171776335467
sh000001,2013-08-08,2044.44,2044.9,2037.25,2058.56,8413329000.0,71954924316.0,-0.0009199825286380001,2046.416000000001,2028.0439999999994,2110.0934999999986,2042.3852692873124,2031.838742836641,2086.862064482772
sh000001,2013-08-07,2056.37,2046.78,2043.75,2069.56,10771259400.0,91260307563.0,-0.00665954865324,2043.2500000000011,2029.4484999999993,2113.3771666666657,2041.1279039309684,2030.4638726392022,2088.2975578751966
sh000001,2013-08-06,2043.65,2060.5,2034.96,2066.74,10558097500.0,88690559153.0,0.0048861706107,2032.654000000001,2027.5159999999992,2116.7113333333323,2038.3018558964523,2028.7463841370404,2089.718286859782
sh000001,2013-08-05,2031.72,2050.48,2025.23,2050.91,8551796800.0,73277096081.0,0.0103788376766,2018.5660000000007,2022.763499999999,2119.585833333332,2027.2027838446782,2025.403895220472,2090.718457042249
sh000001,2013-08-02,2039.51,2029.42,2025.65,2047.08,9359276700.0,78906252081.0,0.00017298590928699998,2003.7320000000007,2018.1529999999989,2122.849499999999,2015.564175767017,2022.7643025935251,2092.096316654903
sh000001,2013-08-01,2000.82,2029.07,1997.06,2029.93,9125668600.0,77395281406.0,0.017688844261599997,2000.0180000000007,2017.0419999999988,2126.285499999999,2008.6362636505255,2022.0637020890813,2094.2432401207675
sh000001,2013-07-31,2000.79,1993.8,1987.88,2015.47,7016060300.0,59394334168.0,0.00187682406194,1998.4380000000008,2015.8934999999988,2129.6538333333324,1998.4193954757882,2021.3261961412798,2096.4764882308546
sh000001,2013-07-30,1981.45,1990.06,1965.36,2006.23,7721978400.0,66157865325.0,0.006961472565479999,2006.344000000001,2015.9169999999983,2133.1821666666656,2000.729093213682,2024.2236943997873,2099.996130557497
sh000001,2013-07-29,1997.84,1976.31,1969.85,1997.84,7868327400.0,65866980367.0,-0.017178804983,2017.1080000000013,2016.7419999999984,2136.2498333333324,2006.063639820523,2027.8198781458002,2103.76606081819
sh000001,2013-07-26,2013.19,2010.85,2000.8,2021.57,7380042900.0,65538619606.0,-0.00510792242528,2022.7980000000014,2017.6884999999984,2139.6098333333325,2020.9404597307841,2033.2419795612495,2108.138506030746
sh000001,2013-07-25,2037.34,2021.17,2016.43,2045.37,9854536600.0,86249516075.0,-0.005977881592210001,2019.1580000000013,2016.1064999999985,2142.750833333332,2025.985689596176,2035.5990343555595,2111.477397494705
sh000001,2013-07-24,2035.69,2033.33,2010.42,2042.77,10665577900.0,93700581451.0,-0.0051602934816,2019.6040000000012,2012.5484999999985,2146.0366666666655,2028.3935343942635,2037.117883149816,2114.5780068217337
sh000001,2013-07-23,2008.96,2043.88,2005.09,2051.53,10951736000.0,92711261462.0,0.019510545391400003,2021.9220000000012,2008.4569999999985,2148.556833333332,2025.925301591395,2037.5166085834271,2117.3687872955106
sh000001,2013-07-22,1977.73,2004.76,1970.64,2005.47,8292219000.0,69649507412.0,0.00607934768208,2026.2900000000013,2004.2384999999988,2151.8616666666658,2016.9479523870923,2036.8467762526418,2119.894184992741
sh000001,2013-07-19,2025.32,1992.65,1990.25,2035.22,10457757100.0,87481519970.0,-0.015196234449400001,2037.216000000001,2002.1624999999985,2155.8596666666654,2023.0419285806381,2040.224340873262,2123.852546527926
sh000001,2013-07-18,2038.4,2023.4,2016.9,2043.37,9213204900.0,76618528707.0,-0.010526562871299999,2046.5840000000012,2006.1849999999984,2159.275499999999,2038.2378928709568,2045.2321813467959,2128.365520835534
sh000001,2013-07-17,2061.19,2044.92,2043.23,2075.81,10325132100.0,87993978106.0,-0.0100681602541,2056.5020000000013,2009.215999999998,2162.115499999999,2045.656839306435,2047.530313367363,2131.9778215521355
sh000001,2013-07-16,2054.6,2065.72,2038.54,2066.36,9673739900.0,82870901045.0,0.0030737257149,2049.144000000001,2014.142499999998,2164.614333333332,2046.0252589596523,2047.805084208855,2134.9753900814944
sh000001,2013-07-15,2046.12,2059.39,2037.25,2076.67,10147035700.0,88023339258.0,0.009759321711450001,2029.0900000000013,2018.820999999998,2166.551333333332,2036.1778884394782,2045.9192959124375,2137.361259747174
sh000001,2013-07-12,2068.04,2039.49,2036.05,2074.86,12117417500.0,102973000000.0,-0.0161626364996,2008.8660000000013,2023.662499999998,2169.007833333332,2024.5718326592173,2044.5013206727708,2140.0488774042633
sh000001,2013-07-11,2011.02,2072.99,2010.4,2092.87,15997077300.0,131049000000.0,0.0323012599807,2002.4080000000017,2029.7899999999984,2172.0088333333324,2017.1127489888258,2045.0288307387439,2143.517055716446
sh000001,2013-07-10,1962.84,2008.13,1960.28,2009.36,8979798100.0,72807806791.0,0.021711014350900004,1989.0300000000018,2033.5584999999985,2174.561166666666,1989.1741234832386,2042.0855335649885,2145.9509033165255
sh000001,2013-07-09,1953.6,1965.45,1946.37,1969.15,6453873300.0,52223185846.0,0.00366700659203,1986.2580000000016,2043.6969999999988,2178.188666666666,1979.6961852248578,2045.659821998383,2150.7099306884124
sh000001,2013-07-08,1983.22,1958.27,1953.12,1983.22,8413649100.0,67187833865.0,-0.024375261247099995,1994.4800000000014,2057.529999999999,2182.2909999999993,1986.8192778372866,2054.10301792224,2157.1110992241756
sh000001,2013-07-05,2006.19,2007.2,2002.37,2021.54,9134522200.0,75137508120.0,0.000548826627612,2001.8740000000012,2073.162999999999,2186.741499999999,2001.0939167559297,2064.190778981621,2163.9860258431286
sh000001,2013-07-04,1982.87,2006.1,1974.1,2022.14,10039418300.0,82685489823.0,0.005932001115200001,1996.2760000000012,2086.423999999999,2190.4171666666657,1998.0408751338946,2070.189857619902,2169.410569869415
sh000001,2013-07-03,1996.51,1994.27,1965.52,1996.54,9346647100.0,76682437035.0,-0.00612590702496,1985.0580000000014,2101.0814999999993,2194.2221666666655,1994.011312700842,2076.936219663969,2175.064811060168
sh000001,2013-07-02,1992.89,2006.56,1978.43,2007.62,8641541800.0,73980843793.0,0.00567249486528,1976.5040000000013,2116.3979999999992,2198.2613333333325,1993.8819690512626,2085.638014305019,2181.328939893468
sh000001,2013-07-01,1965.99,1995.24,1957.57,1995.92,7805139300.0,62711812201.0,0.00810223897866,1967.0940000000014,2131.9574999999995,2202.090333333332,1987.5429535768938,2093.962108120624,2187.388827400069
sh000001,2013-06-28,1935.52,1979.21,1925.65,1987.98,10073796800.0,77513874673.0,0.0149706694263,1960.6940000000013,2148.3964999999994,2207.190666666666,1983.6944303653404,2104.3540363470674,2194.05651023551
sh000001,2013-06-27,1955.13,1950.01,1942.37,1980.54,10581331800.0,84260408505.0,-0.000759417779702,1979.4720000000011,2165.5019999999995,2212.4983333333325,1985.9366455480103,2117.527271262124,2201.517802948966
sh000001,2013-06-26,1954.47,1951.5,1922.82,1959.16,10119252700.0,80892689202.0,-0.00408929180182,2006.2740000000013,2182.6554999999994,2218.7768333333324,2003.8999683220154,2135.1609322653835,2210.2595438028725
sh000001,2013-06-25,1948.32,1959.51,1849.65,1963.57,13815851600.0,104744000000.0,-0.0018983972881500002,2044.6640000000014,2199.506999999999,2225.0564999999992,2030.099952483023,2154.4939819215883,2219.2610684148976
sh000001,2013-06-24,2068.86,1963.24,1958.4,2068.86,10919821500.0,87969841712.0,-0.052993229929200004,2084.6200000000013,2215.314999999999,2231.1353333333323,2065.394928724534,2175.01898702208,2228.305124786413
sh000001,2013-06-21,2058.98,2073.1,2042.88,2085.86,7967322400.0,67440066220.0,-0.0052427494732500005,2123.2160000000013,2232.2729999999992,2237.037499999999,2116.4723930868013,2197.3119626567823,2237.5427041740027
sh000001,2013-06-20,2132.81,2084.02,2082.83,2132.81,7778793000.0,68164538356.0,-0.0277276769177,2141.0040000000013,2243.8734999999992,2240.1096666666654,2138.1585896302017,2210.387198254024,2243.2790300326456
sh000001,2013-06-19,2150.82,2143.45,2115.79,2150.82,7542501600.0,67080569348.0,-0.007334351877539999,2153.872000000001,2254.6719999999996,2242.7096666666653,2165.2278844453026,2223.6893371136193,2248.8400098176603
sh000001,2013-06-18,2158.55,2159.29,2138.35,2161.68,6963227100.0,63582678086.0,0.0014265738806199999,2167.362000000001,2261.6429999999996,2244.9588333333318,2176.116826667954,2232.1358136822723,2252.5237559682814
sh000001,2013-06-17,2165.99,2156.22,2147.03,2169.36,7575779000.0,68440143896.0,-0.00269467600291,2183.926000000001,2266.2689999999993,2246.808666666665,2184.5302400019305,2239.8040254158527,2255.7860411469355
sh000001,2013-06-14,2150.06,2162.04,2142.78,2163.85,7785747200.0,68747761906.0,0.00637045553458,2206.8680000000013,2269.6979999999994,2248.6044999999986,2198.6853600028953,2248.602637272296,2259.273704245839
sh000001,2013-06-13,2190.1,2148.36,2126.22,2190.1,9437109400.0,79714527238.0,-0.028288505394599997,2228.944000000001,2272.4464999999996,2250.680666666665,2217.008040004343,2257.7148296593045,2262.6835229932053
sh000001,2013-06-07,2242.26,2210.9,2205.07,2250.63,8997807700.0,81058352191.0,-0.0139208156602,2259.1220000000008,2277.1244999999994,2253.3844999999983,2251.332060006514,2269.226333278369,2266.697348360519
sh000001,2013-06-06,2264.43,2242.11,2240.07,2266.69,8153869400.0,75261584761.0,-0.0126912706727,2277.062000000001,2278.9209999999994,2255.1796666666646,2271.5480900097705,2275.3662237415356,2268.6587327144857
sh000001,2013-06-05,2270.71,2270.93,2260.87,2276.87,7648330300.0,71142676053.0,-0.0006534895019219999,2292.190000000001,2278.4639999999995,2256.5493333333316,2286.267135014655,2278.8670530798863,2269.5931432448488
sh000001,2013-06-04,2297.1,2272.42,2264.76,2297.1,10189581800.0,92377181551.0,-0.011671621901399998,2302.808000000001,2277.2324999999996,2257.820166666665,2293.9357025219824,2279.702578305269,2269.546030026383
sh000001,2013-06-03,2300.21,2299.25,2294.11,2313.43,9688281400.0,91648607743.0,-0.0005837620267799999,2312.5880000000006,2275.3905,2258.7183333333314,2304.693553782973,2280.4692120984896,2269.4446099383476
sh000001,2013-05-31,2320.74,2300.6,2299.37,2325.53,10816255400.0,100704000000.0,-0.00740114654348,2311.3540000000007,2271.9865,2258.287499999998,2307.4153306744593,2278.4921542211455,2268.3913367162886
sh000001,2013-05-30,2316.25,2317.75,2310.49,2325.72,11191303200.0,103547000000.0,-0.0026970542814499995,2308.940000000001,2267.2315,2259.2693333333314,2310.8229960116887,2276.1648397321896,2267.2514943697524
sh000001,2013-05-29,2323.54,2324.02,2321.17,2334.34,12525072900.0,114312000000.0,0.00116270153422,2300.524000000001,2260.05,2260.066666666665,2307.3594940175326,2271.7870951259583,2265.4617185724514
